bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2118073,3364502,text,36949,text/html,Introduced,https://legiscan.com/IA/text/HF2570/id/3364502,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2570.html
2118125,3364671,text,42192,text/html,Introduced,https://legiscan.com/IA/text/HF2571/id/3364671,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2571.html
2117932,3364359,text,46094,text/html,Introduced,https://legiscan.com/IA/text/HF2572/id/3364359,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2572.html
2118842,3366020,text,40540,text/html,Introduced,https://legiscan.com/IA/text/HF2573/id/3366020,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2573.html
2118752,3365934,text,38397,text/html,Introduced,https://legiscan.com/IA/text/HF2574/id/3365934,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2574.html
2118779,3365959,text,17205,text/html,Introduced,https://legiscan.com/IA/text/HF2575/id/3365959,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2575.html
2118866,3366043,text,104888,text/html,Introduced,https://legiscan.com/IA/text/HF2576/id/3366043,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2576.html
2118882,3366058,text,541014,text/html,Introduced,https://legiscan.com/IA/text/HF2577/id/3366058,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2577.html
2118788,3365968,text,51596,text/html,Introduced,https://legiscan.com/IA/text/HF2578/id/3365968,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2578.html
2118772,3365952,text,17591,text/html,Introduced,https://legiscan.com/IA/text/HF2579/id/3365952,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2579.html
1958964,3104550,text,21568,text/html,Introduced,https://legiscan.com/IA/text/HF258/id/3104550,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF258.html
2118758,3365939,text,227535,text/html,Introduced,https://legiscan.com/IA/text/HF2580/id/3365939,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2580.html
2118799,3365979,text,142259,text/html,Introduced,https://legiscan.com/IA/text/HF2581/id/3365979,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2581.html
2118759,3365940,text,60124,text/html,Introduced,https://legiscan.com/IA/text/HF2582/id/3365940,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2582.html
2118820,3365999,text,70702,text/html,Introduced,https://legiscan.com/IA/text/HF2583/id/3365999,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2583.html
2118881,3366057,text,68532,text/html,Introduced,https://legiscan.com/IA/text/HF2584/id/3366057,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2584.html
2118821,3366000,text,58693,text/html,Introduced,https://legiscan.com/IA/text/HF2585/id/3366000,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2585.html
2118816,3365996,text,53296,text/html,Introduced,https://legiscan.com/IA/text/HF2586/id/3365996,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2586.html
2118873,3366050,text,28072,text/html,Introduced,https://legiscan.com/IA/text/HF2587/id/3366050,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2587.html
2118792,3365972,text,64222,text/html,Introduced,https://legiscan.com/IA/text/HF2588/id/3365972,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2588.html
2118790,3365970,text,63216,text/html,Introduced,https://legiscan.com/IA/text/HF2589/id/3365970,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2589.html
1958747,3104336,text,45404,text/html,Introduced,https://legiscan.com/IA/text/HF259/id/3104336,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF259.html
2118750,3365932,text,43591,text/html,Introduced,https://legiscan.com/IA/text/HF2590/id/3365932,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2590.html
2118748,3365930,text,27021,text/html,Introduced,https://legiscan.com/IA/text/HF2591/id/3365930,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2591.html
2118862,3366040,text,71647,text/html,Introduced,https://legiscan.com/IA/text/HF2592/id/3366040,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2592.html
2119783,3367803,text,111893,text/html,Introduced,https://legiscan.com/IA/text/HF2593/id/3367803,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2593.html
2119915,3367926,text,20008,text/html,Introduced,https://legiscan.com/IA/text/HF2594/id/3367926,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2594.html
2119947,3367957,text,11921,text/html,Introduced,https://legiscan.com/IA/text/HF2595/id/3367957,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2595.html
2119793,3367812,text,218817,text/html,Introduced,https://legiscan.com/IA/text/HF2596/id/3367812,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2596.html
2119823,3367840,text,35405,text/html,Introduced,https://legiscan.com/IA/text/HF2597/id/3367840,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2597.html
2119813,3367831,text,48130,text/html,Introduced,https://legiscan.com/IA/text/HF2598/id/3367831,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2598.html
2119858,3367872,text,23624,text/html,Introduced,https://legiscan.com/IA/text/HF2599/id/3367872,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2599.html
1917378,3054410,text,36215,text/html,Introduced,https://legiscan.com/IA/text/HF26/id/3054410,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF26.html
1958817,3104408,text,129641,text/html,Introduced,https://legiscan.com/IA/text/HF260/id/3104408,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF260.html
1958817,3133831,text,102555,text/html,Amended,https://legiscan.com/IA/text/HF260/id/3133831,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/HF260.html
1958817,3161086,text,100637,text/html,Enrolled,https://legiscan.com/IA/text/HF260/id/3161086,https://www.legis.iowa.gov/docs/publications/LGE/91/attachments/HF260.html
2119898,3367910,text,604014,text/html,Introduced,https://legiscan.com/IA/text/HF2600/id/3367910,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2600.html
2119890,3367902,text,113253,text/html,Introduced,https://legiscan.com/IA/text/HF2601/id/3367902,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2601.html
2119931,3367941,text,108362,text/html,Introduced,https://legiscan.com/IA/text/HF2602/id/3367941,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2602.html
2119965,3367973,text,42129,text/html,Introduced,https://legiscan.com/IA/text/HF2603/id/3367973,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2603.html
2119967,3367976,text,28348,text/html,Introduced,https://legiscan.com/IA/text/HF2604/id/3367976,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2604.html
2119929,3367939,text,36580,text/html,Introduced,https://legiscan.com/IA/text/HF2605/id/3367939,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2605.html
2119903,3367915,text,92601,text/html,Introduced,https://legiscan.com/IA/text/HF2606/id/3367915,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2606.html
2119821,3367838,text,46046,text/html,Introduced,https://legiscan.com/IA/text/HF2607/id/3367838,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2607.html
2119956,3367965,text,143119,text/html,Introduced,https://legiscan.com/IA/text/HF2608/id/3367965,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2608.html
2119954,3367963,text,32398,text/html,Introduced,https://legiscan.com/IA/text/HF2609/id/3367963,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2609.html
1958896,3104483,text,11227,text/html,Introduced,https://legiscan.com/IA/text/HF261/id/3104483,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF261.html
2119988,3367997,text,154592,text/html,Introduced,https://legiscan.com/IA/text/HF2610/id/3367997,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2610.html
2119983,3367992,text,41840,text/html,Introduced,https://legiscan.com/IA/text/HF2611/id/3367992,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2611.html
2119856,3367870,text,59141,text/html,Introduced,https://legiscan.com/IA/text/HF2612/id/3367870,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2612.html
2119779,3367799,text,42426,text/html,Introduced,https://legiscan.com/IA/text/HF2613/id/3367799,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2613.html
2119814,3367832,text,22536,text/html,Introduced,https://legiscan.com/IA/text/HF2614/id/3367832,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2614.html
2119918,3367929,text,37760,text/html,Introduced,https://legiscan.com/IA/text/HF2615/id/3367929,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2615.html
2119894,3367906,text,18447,text/html,Introduced,https://legiscan.com/IA/text/HF2616/id/3367906,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2616.html
2119875,3367887,text,167932,text/html,Introduced,https://legiscan.com/IA/text/HF2617/id/3367887,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2617.html
2119984,3368601,text,59787,text/html,Introduced,https://legiscan.com/IA/text/HF2618/id/3368601,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2618.html
2119975,3367984,text,382559,text/html,Introduced,https://legiscan.com/IA/text/HF2619/id/3367984,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2619.html
1959626,3105443,text,42030,text/html,Introduced,https://legiscan.com/IA/text/HF262/id/3105443,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF262.html
2119791,3367810,text,26543,text/html,Introduced,https://legiscan.com/IA/text/HF2620/id/3367810,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2620.html
2119869,3367881,text,28641,text/html,Introduced,https://legiscan.com/IA/text/HF2621/id/3367881,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2621.html
2119893,3367905,text,137790,text/html,Introduced,https://legiscan.com/IA/text/HF2622/id/3367905,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2622.html
2119849,3367863,text,45693,text/html,Introduced,https://legiscan.com/IA/text/HF2623/id/3367863,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2623.html
2119833,3367849,text,70400,text/html,Introduced,https://legiscan.com/IA/text/HF2624/id/3367849,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2624.html
2119801,3367820,text,22193,text/html,Introduced,https://legiscan.com/IA/text/HF2625/id/3367820,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2625.html
2119936,3367946,text,17861,text/html,Introduced,https://legiscan.com/IA/text/HF2626/id/3367946,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2626.html
2119842,3367858,text,30155,text/html,Introduced,https://legiscan.com/IA/text/HF2627/id/3367858,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2627.html
2119946,3367956,text,40331,text/html,Introduced,https://legiscan.com/IA/text/HF2628/id/3367956,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2628.html
2119785,3367805,text,68037,text/html,Introduced,https://legiscan.com/IA/text/HF2629/id/3367805,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2629.html
1960189,3106004,text,33850,text/html,Introduced,https://legiscan.com/IA/text/HF263/id/3106004,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF263.html
2120087,3368223,text,36360,text/html,Introduced,https://legiscan.com/IA/text/HF2630/id/3368223,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2630.html
2120363,3368445,text,476008,text/html,Introduced,https://legiscan.com/IA/text/HF2631/id/3368445,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2631.html
2120021,3368172,text,33290,text/html,Introduced,https://legiscan.com/IA/text/HF2632/id/3368172,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2632.html
2120116,3368245,text,30754,text/html,Introduced,https://legiscan.com/IA/text/HF2633/id/3368245,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2633.html
2120068,3368208,text,178285,text/html,Introduced,https://legiscan.com/IA/text/HF2634/id/3368208,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2634.html
2120415,3368487,text,291241,text/html,Introduced,https://legiscan.com/IA/text/HF2635/id/3368487,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2635.html
2120309,3368401,text,40537,text/html,Introduced,https://legiscan.com/IA/text/HF2636/id/3368401,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2636.html
2120013,3368165,text,77813,text/html,Introduced,https://legiscan.com/IA/text/HF2637/id/3368165,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2637.html
2120298,3368390,text,26091,text/html,Introduced,https://legiscan.com/IA/text/HF2638/id/3368390,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2638.html
2120057,3368200,text,206732,text/html,Introduced,https://legiscan.com/IA/text/HF2639/id/3368200,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2639.html
1959966,3105786,text,45967,text/html,Introduced,https://legiscan.com/IA/text/HF264/id/3105786,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF264.html
2120148,3368270,text,59446,text/html,Introduced,https://legiscan.com/IA/text/HF2640/id/3368270,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2640.html
2120263,3368362,text,55209,text/html,Introduced,https://legiscan.com/IA/text/HF2641/id/3368362,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2641.html
2120207,3368317,text,45590,text/html,Introduced,https://legiscan.com/IA/text/HF2642/id/3368317,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2642.html
2120160,3368280,text,37060,text/html,Introduced,https://legiscan.com/IA/text/HF2643/id/3368280,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2643.html
2120219,3368327,text,25598,text/html,Introduced,https://legiscan.com/IA/text/HF2644/id/3368327,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2644.html
2120352,3368436,text,34921,text/html,Introduced,https://legiscan.com/IA/text/HF2645/id/3368436,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2645.html
2120245,3368349,text,103500,text/html,Introduced,https://legiscan.com/IA/text/HF2646/id/3368349,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2646.html
2120132,3368257,text,46996,text/html,Introduced,https://legiscan.com/IA/text/HF2647/id/3368257,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2647.html
2120095,3368229,text,27613,text/html,Introduced,https://legiscan.com/IA/text/HF2648/id/3368229,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2648.html
2120280,3368376,text,105944,text/html,Introduced,https://legiscan.com/IA/text/HF2649/id/3368376,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2649.html
1959565,3105383,text,14843,text/html,Introduced,https://legiscan.com/IA/text/HF265/id/3105383,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF265.html
2121010,3369888,text,16470,text/html,Introduced,https://legiscan.com/IA/text/HF2650/id/3369888,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2650.html
2120961,3369845,text,28682,text/html,Introduced,https://legiscan.com/IA/text/HF2651/id/3369845,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2651.html
2120971,3369855,text,62252,text/html,Introduced,https://legiscan.com/IA/text/HF2652/id/3369855,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2652.html
2120997,3369876,text,65344,text/html,Introduced,https://legiscan.com/IA/text/HF2653/id/3369876,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2653.html
2121075,3369946,text,75707,text/html,Introduced,https://legiscan.com/IA/text/HF2654/id/3369946,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2654.html
2121023,3369900,text,64002,text/html,Introduced,https://legiscan.com/IA/text/HF2655/id/3369900,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2655.html
2121049,3369924,text,23110,text/html,Introduced,https://legiscan.com/IA/text/HF2656/id/3369924,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2656.html
2121062,3369935,text,37724,text/html,Introduced,https://legiscan.com/IA/text/HF2657/id/3369935,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2657.html
2121086,3369956,text,58602,text/html,Introduced,https://legiscan.com/IA/text/HF2658/id/3369956,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2658.html
2121035,3369911,text,49964,text/html,Introduced,https://legiscan.com/IA/text/HF2659/id/3369911,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2659.html
1959511,3105328,text,14117,text/html,Introduced,https://legiscan.com/IA/text/HF266/id/3105328,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF266.html
2120986,3369868,text,54059,text/html,Introduced,https://legiscan.com/IA/text/HF2660/id/3369868,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2660.html
2122138,3372093,text,308555,text/html,Introduced,https://legiscan.com/IA/text/HF2661/id/3372093,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2661.html
2122333,3372393,text,129465,text/html,Introduced,https://legiscan.com/IA/text/HF2662/id/3372393,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2662.html
2122350,3372410,text,28806,text/html,Introduced,https://legiscan.com/IA/text/HF2663/id/3372410,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2663.html
2122558,3372621,text,180799,text/html,Introduced,https://legiscan.com/IA/text/HF2664/id/3372621,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2664.html
2122311,3372370,text,96192,text/html,Introduced,https://legiscan.com/IA/text/HF2665/id/3372370,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2665.html
2122321,3372380,text,1279698,text/html,Introduced,https://legiscan.com/IA/text/HF2666/id/3372380,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2666.html
2122363,3372424,text,59510,text/html,Introduced,https://legiscan.com/IA/text/HF2667/id/3372424,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2667.html
2122278,3372337,text,88052,text/html,Introduced,https://legiscan.com/IA/text/HF2668/id/3372337,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2668.html
2122676,3372821,text,60378,text/html,Introduced,https://legiscan.com/IA/text/HF2669/id/3372821,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2669.html
1959739,3105559,text,27396,text/html,Introduced,https://legiscan.com/IA/text/HF267/id/3105559,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF267.html
2122329,3372389,text,280042,text/html,Introduced,https://legiscan.com/IA/text/HF2670/id/3372389,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2670.html
2122399,3372461,text,19453,text/html,Introduced,https://legiscan.com/IA/text/HF2671/id/3372461,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2671.html
2122315,3372374,text,190931,text/html,Introduced,https://legiscan.com/IA/text/HF2672/id/3372374,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2672.html
2122257,3372316,text,33514,text/html,Introduced,https://legiscan.com/IA/text/HF2673/id/3372316,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2673.html
2122461,3372523,text,226736,text/html,Introduced,https://legiscan.com/IA/text/HF2674/id/3372523,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2674.html
2122381,3372442,text,218792,text/html,Introduced,https://legiscan.com/IA/text/HF2675/id/3372442,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2675.html
2122543,3372605,text,754800,text/html,Introduced,https://legiscan.com/IA/text/HF2676/id/3372605,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2676.html
2122515,3372577,text,197797,text/html,Introduced,https://legiscan.com/IA/text/HF2677/id/3372577,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2677.html
2122346,3372406,text,744482,text/html,Introduced,https://legiscan.com/IA/text/HF2678/id/3372406,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2678.html
2122497,3372560,text,36843,text/html,Introduced,https://legiscan.com/IA/text/HF2679/id/3372560,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2679.html
1959342,3105163,text,13607,text/html,Introduced,https://legiscan.com/IA/text/HF268/id/3105163,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF268.html
2122408,3372470,text,67173,text/html,Introduced,https://legiscan.com/IA/text/HF2680/id/3372470,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2680.html
2122272,3372331,text,33990,text/html,Introduced,https://legiscan.com/IA/text/HF2681/id/3372331,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2681.html
2122342,3372402,text,62151,text/html,Introduced,https://legiscan.com/IA/text/HF2682/id/3372402,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2682.html
2122372,3372433,text,147843,text/html,Introduced,https://legiscan.com/IA/text/HF2683/id/3372433,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2683.html
2122549,3372611,text,61259,text/html,Introduced,https://legiscan.com/IA/text/HF2684/id/3372611,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2684.html
2122224,3372283,text,66208,text/html,Introduced,https://legiscan.com/IA/text/HF2685/id/3372283,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2685.html
2122435,3372497,text,88282,text/html,Introduced,https://legiscan.com/IA/text/HF2686/id/3372497,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2686.html
2122446,3372508,text,84897,text/html,Introduced,https://legiscan.com/IA/text/HF2687/id/3372508,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2687.html
2122540,3372602,text,67960,text/html,Introduced,https://legiscan.com/IA/text/HF2688/id/3372602,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2688.html
2122229,3372288,text,99094,text/html,Introduced,https://legiscan.com/IA/text/HF2689/id/3372288,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2689.html
1959793,3105612,text,90315,text/html,Introduced,https://legiscan.com/IA/text/HF269/id/3105612,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF269.html
1959793,3180758,text,59869,text/html,Amended,https://legiscan.com/IA/text/HF269/id/3180758,https://www.legis.iowa.gov/docs/publications/LGR/91/attachments/HF269.html
2122505,3372567,text,128815,text/html,Introduced,https://legiscan.com/IA/text/HF2690/id/3372567,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2690.html
2122465,3372528,text,40171,text/html,Introduced,https://legiscan.com/IA/text/HF2691/id/3372528,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2691.html
2122606,3372760,text,19196,text/html,Introduced,https://legiscan.com/IA/text/HF2692/id/3372760,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2692.html
2122589,3372745,text,45511,text/html,Introduced,https://legiscan.com/IA/text/HF2693/id/3372745,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2693.html
2122586,3372743,text,15558,text/html,Introduced,https://legiscan.com/IA/text/HF2694/id/3372743,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2694.html
2122582,3372740,text,59223,text/html,Introduced,https://legiscan.com/IA/text/HF2695/id/3372740,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2695.html
2122649,3372798,text,149691,text/html,Introduced,https://legiscan.com/IA/text/HF2696/id/3372798,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2696.html
2122595,3372750,text,15573,text/html,Introduced,https://legiscan.com/IA/text/HF2697/id/3372750,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2697.html
2122664,3372812,text,86881,text/html,Introduced,https://legiscan.com/IA/text/HF2698/id/3372812,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2698.html
2122617,3372770,text,727374,text/html,Introduced,https://legiscan.com/IA/text/HF2699/id/3372770,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2699.html
1917095,3054148,text,17569,text/html,Introduced,https://legiscan.com/IA/text/HF27/id/3054148,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF27.html
1959286,3105107,text,32855,text/html,Introduced,https://legiscan.com/IA/text/HF270/id/3105107,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF270.html
2122577,3372736,text,89365,text/html,Introduced,https://legiscan.com/IA/text/HF2700/id/3372736,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2700.html
2122653,3372802,text,231246,text/html,Introduced,https://legiscan.com/IA/text/HF2701/id/3372802,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2701.html
2122626,3372778,text,139898,text/html,Introduced,https://legiscan.com/IA/text/HF2702/id/3372778,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2702.html
2122659,3372807,text,42606,text/html,Introduced,https://legiscan.com/IA/text/HF2703/id/3372807,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2703.html
2122670,3372817,text,378001,text/html,Introduced,https://legiscan.com/IA/text/HF2704/id/3372817,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2704.html
2122642,3372792,text,267344,text/html,Introduced,https://legiscan.com/IA/text/HF2705/id/3372792,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2705.html
2122637,3372788,text,438427,text/html,Introduced,https://legiscan.com/IA/text/HF2706/id/3372788,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2706.html
2122622,3372775,text,276881,text/html,Introduced,https://legiscan.com/IA/text/HF2707/id/3372775,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2707.html
2122612,3372766,text,23495,text/html,Introduced,https://legiscan.com/IA/text/HF2708/id/3372766,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF2708.html
1964012,3110999,text,50131,text/html,Introduced,https://legiscan.com/IA/text/HF271/id/3110999,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF271.html
1963684,3110694,text,75784,text/html,Introduced,https://legiscan.com/IA/text/HF272/id/3110694,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF272.html
1963648,3110660,text,54820,text/html,Introduced,https://legiscan.com/IA/text/HF273/id/3110660,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF273.html
1963668,3110680,text,16153,text/html,Introduced,https://legiscan.com/IA/text/HF274/id/3110680,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF274.html
1963615,3110630,text,22603,text/html,Introduced,https://legiscan.com/IA/text/HF275/id/3110630,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF275.html
1963817,3110819,text,31086,text/html,Introduced,https://legiscan.com/IA/text/HF276/id/3110819,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF276.html
1963581,3110599,text,28672,text/html,Introduced,https://legiscan.com/IA/text/HF277/id/3110599,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF277.html
1964021,3111008,text,94715,text/html,Introduced,https://legiscan.com/IA/text/HF278/id/3111008,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF278.html
1963811,3110813,text,184335,text/html,Introduced,https://legiscan.com/IA/text/HF279/id/3110813,https://www.legis.iowa.gov/docs/publications/LGI/91/attachments/HF279.html
